id,scode,sname,hospital_id,hospital_name
2060,9,Uttar Pradesh,99900204,Uphc Choti Maharaniya
2061,9,Uttar Pradesh,99900029,Uphc Civil Lines
2062,9,Uttar Pradesh,99900516,Uphc Civil Lines
2063,9,Uttar Pradesh,99900198,Uphc Cph Naya Gaon
2064,9,Uttar Pradesh,99900167,Uphc Dakshini Khalapar
2065,9,Uttar Pradesh,99900266,Uphc Daraganj I
2066,9,Uttar Pradesh,99900267,Uphc Daraganj Ii
2067,9,Uttar Pradesh,99900273,Uphc Dariyabad
2068,9,Uttar Pradesh,99900967,Uphc Daulatganj
2069,9,Uttar Pradesh,99900324,Uphc Dhamda Adda
2070,9,Uttar Pradesh,99900086,Uphc Dhampur
2071,9,Uttar Pradesh,99900262,Uphc Dharikar Basti
2072,9,Uttar Pradesh,99900237,Uphc Diamond Colony
2073,9,Uttar Pradesh,99900031,Uphc Diwan Bazar
2074,9,Uttar Pradesh,99900205,Uphc Domanpura
2075,9,Uttar Pradesh,99900881,Uphc Dtc Anwarganj
2076,9,Uttar Pradesh,99900894,Uphc Dtc Geeta Nagar
2077,9,Uttar Pradesh,99900896,Uphc Dtc Gujaini
2078,9,Uttar Pradesh,99900899,Uphc Dtc Harjendra Nagar
2079,9,Uttar Pradesh,99900907,Uphc Dtc Kpm
2080,9,Uttar Pradesh,99900916,Uphc Dtc Nawabganj
2081,9,Uttar Pradesh,99900924,Uphc Dtc Sarvodaya Nagar
2082,9,Uttar Pradesh,99900236,Uphc Dumhela
2083,9,Uttar Pradesh,99901016,Uphc Durgakund
2084,9,Uttar Pradesh,99900199,Uphc Esi Townhall
2085,9,Uttar Pradesh,99900365,Uphc Faizullaganj
2086,9,Uttar Pradesh,99900193,Uphc Fakeerpura
2087,9,Uttar Pradesh,99900519,Uphc Faridpur
2088,9,Uttar Pradesh,99900243,Uphc Galla Bazar
2089,9,Uttar Pradesh,99900362,Uphc Gandhinagar Manjhanpur
2090,9,Uttar Pradesh,99900305,Uphc Gangapuram
2091,9,Uttar Pradesh,99900968,Uphc Garhi Kanauara
2092,9,Uttar Pradesh,99900153,Uphc Garhi Pilkhuwa
2093,9,Uttar Pradesh,99900169,Uphc Gaushala
2094,9,Uttar Pradesh,99900242,Uphc Gaus Nagar
2095,9,Uttar Pradesh,99900235,Uphc Ghair Miyan Khan
2096,9,Uttar Pradesh,99900517,Uphc Gher Jafar Khan
2097,9,Uttar Pradesh,99901539,Uphc Ghosiyana
2098,9,Uttar Pradesh,99900325,Uphc Girdhari Nagar
2099,9,Uttar Pradesh,99900360,Uphc Gokhale Nagar
2100,9,Uttar Pradesh,99900249,Uphc Gopigung
2101,9,Uttar Pradesh,99901541,Uphc Gorabazar
2102,9,Uttar Pradesh,99900026,Uphc Gorakhanath
2103,9,Uttar Pradesh,99900133,Uphc Gotaiyabag
2104,9,Uttar Pradesh,99900211,Uphc Govindnagar
2105,9,Uttar Pradesh,99900274,Uphc Govindpur
2106,9,Uttar Pradesh,99900248,Uphc Gulaura Naibazar Bhadohi
2107,9,Uttar Pradesh,99900323,Uphc Gulawathi
2108,9,Uttar Pradesh,99900308,Uphc Hajiyapur
2109,9,Uttar Pradesh,99900406,Uphc Hanumangari
2110,9,Uttar Pradesh,99900206,Uphc Hanuman Nagar
2111,9,Uttar Pradesh,99900307,Uphc Haru Nagla
2112,9,Uttar Pradesh,99900407,Uphc Hatim Sarai
2113,9,Uttar Pradesh,99900368,Uphc Hindpuram
2114,9,Uttar Pradesh,99900339,Uphc Hosiyarpur
2115,9,Uttar Pradesh,99900019,Uphc Humayunpur
2116,9,Uttar Pradesh,99900970,Uphc Iim Road
2117,9,Uttar Pradesh,99900013,Uphc Ilahibagh
2118,9,Uttar Pradesh,99900178,Uphc Indira Colony Gulabbadi
2119,9,Uttar Pradesh,99900401,Uphc Islamabad
2120,9,Uttar Pradesh,99900017,Uphc Ismaylchak Jafara Bazar
2121,9,Uttar Pradesh,99900309,Uphc Izzat Nagar
2122,9,Uttar Pradesh,99900015,Uphc Jafara Bazar
2123,9,Uttar Pradesh,99900301,Uphc Jagatpur
2124,9,Uttar Pradesh,99900254,Uphc Jagdeeshpura
2125,9,Uttar Pradesh,99900055,Uphc Jahangirabad
2126,9,Uttar Pradesh,99901525,Uphc Jai Bheemnagar
2127,9,Uttar Pradesh,99900429,Uphc Jaitpura
2128,9,Uttar Pradesh,99900043,Uphc Jali Kothi Old Distt Hos
2129,9,Uttar Pradesh,99900502,Uphc Jankipuram
2130,9,Uttar Pradesh,99900315,Uphc Jasoli
2131,9,Uttar Pradesh,99900021,Uphc Jatepur
2132,9,Uttar Pradesh,99900010,Uphc Jharana Tola
2133,9,Uttar Pradesh,99900127,Uphc Jhokan Bag
2134,9,Uttar Pradesh,99900506,Uphc Jiamau
2135,9,Uttar Pradesh,99900035,Uphc Joshitola
2136,9,Uttar Pradesh,99900971,Uphc Jugauli
2137,9,Uttar Pradesh,99900409,Uphc Kabir Mohalla
2138,9,Uttar Pradesh,99900225,Uphc Kairana
2139,9,Uttar Pradesh,99900316,Uphc Kalibadi
2140,9,Uttar Pradesh,99900905,Uphc Kanghi Mohal
2141,9,Uttar Pradesh,99900194,Uphc Kanoon Goyan
2142,9,Uttar Pradesh,99900258,Uphc Karaila Bag
2143,9,Uttar Pradesh,99900229,Uphc Karaudiya
2144,9,Uttar Pradesh,99900265,Uphc Kareli
2145,9,Uttar Pradesh,99900094,Uphc Karwi
2146,9,Uttar Pradesh,99900230,Uphc Kashiram
2147,9,Uttar Pradesh,99900247,Uphc Kashiram Avash
2148,9,Uttar Pradesh,99900150,Uphc Kashiram Nagar Colony Hamirpur
2149,9,Uttar Pradesh,99900218,Uphc Kashmiri Mohalla
2150,9,Uttar Pradesh,99900122,Uphc Katghara
2151,9,Uttar Pradesh,99900972,Uphc Khargapur
2152,9,Uttar Pradesh,99900259,Uphc Kharkauni Naini 2
2153,9,Uttar Pradesh,99900223,Uphc Khatauli Budhana Road
2154,9,Uttar Pradesh,99900613,Uphc Kiratpur
2155,9,Uttar Pradesh,99900183,Uphc Kisrol
2156,9,Uttar Pradesh,99900177,Uphc Kothiwal Nagar
2157,9,Uttar Pradesh,99900908,Uphc Krishna Nagar
2158,9,Uttar Pradesh,99900168,Uphc Krishnapuri
2159,9,Uttar Pradesh,99900395,Uphc Kunda
2160,9,Uttar Pradesh,99901005,Uphc Labour Colony
2161,9,Uttar Pradesh,99900413,Uphc Laharpur
2162,9,Uttar Pradesh,99900400,Uphc Lakhipura
2163,9,Uttar Pradesh,99900195,Uphc Lal Bag
2164,9,Uttar Pradesh,99900827,Chakeri
2165,9,Uttar Pradesh,34033,UP NIC Test Hospital
2166,9,Uttar Pradesh,99901390,Chani
2167,9,Uttar Pradesh,34037,Cantonment General Hospital Lucknow Cantt
2168,9,Uttar Pradesh,34029,District Hospital Jhansi
2169,9,Uttar Pradesh,99900507,Uphc Lalbagh Ufwc
2170,9,Uttar Pradesh,99900410,Uphc Lodhipur
2171,9,Uttar Pradesh,99900425,Uphc Madanpura
2172,9,Uttar Pradesh,99900441,Uphc Madhopur
2173,9,Uttar Pradesh,34047,DR RAM MANOHAR LOHIA DISTT MALE HOSPITAL
2174,9,Uttar Pradesh,99900359,Uphc Madhugarhi
2175,9,Uttar Pradesh,99900303,Uphc Madinath
2176,9,Uttar Pradesh,99900245,Uphc Maghar
2177,9,Uttar Pradesh,99900974,Uphc Mahanagar Ufwc
2178,9,Uttar Pradesh,99900328,Uphc Mahmoodpur
2179,9,Uttar Pradesh,99900414,Uphc Mahmudabad
2180,9,Uttar Pradesh,99901549,Chc Bhoodbarall
2181,9,Uttar Pradesh,99900148,Uphc Majidpura
2182,9,Uttar Pradesh,99900975,Uphc Maleshemau
2183,9,Uttar Pradesh,99900300,Uphc Malgodam Road
2184,9,Uttar Pradesh,99900394,Uphc Maliyana
2185,9,Uttar Pradesh,99900508,Uphc Martinpurwa Ballu Aada
2186,9,Uttar Pradesh,99901017,Uphc Mata Anandmayi
2187,9,Uttar Pradesh,99900123,Uphc Matapur
2188,9,Uttar Pradesh,99900105,Uphc Maudaha
2189,9,Uttar Pradesh,99900306,Uphc Maula Nagar
2190,9,Uttar Pradesh,99900976,Uphc Mawaiya
2191,9,Uttar Pradesh,99900393,Uphc Mawana
2192,9,Uttar Pradesh,99900246,Uphc Mehdawal
2193,9,Uttar Pradesh,99900911,Uphc Mirzapur
2194,9,Uttar Pradesh,99900023,Uphc Mohaddipur
2195,9,Uttar Pradesh,99900352,Uphc Mohalla Bibijai
2196,9,Uttar Pradesh,99900087,Uphc Mohalla Jabtaganj Najibabad
2197,9,Uttar Pradesh,99900088,Uphc Moh Kazijadgan Chandpur
2198,9,Uttar Pradesh,99900196,Uphc Mukarabpur
2199,9,Uttar Pradesh,99900501,Uphc Mukarim Nagar
2200,9,Uttar Pradesh,99900417,Uphc Munshiganj
2201,9,Uttar Pradesh,99900977,Uphc Nadarganj
2202,9,Uttar Pradesh,99900311,Uphc Nadosi
2203,9,Uttar Pradesh,99900146,Uphc Nagina
2204,9,Uttar Pradesh,99900256,Uphc Naini
2205,9,Uttar Pradesh,99900322,Uphc Najibabad
2206,9,Uttar Pradesh,99900509,Uphc Naka Ufwc
2207,9,Uttar Pradesh,99900912,Uphc Nankari
2208,9,Uttar Pradesh,99900011,Uphc Nathmapur
2209,9,Uttar Pradesh,99900915,Uphc Naubasta
2210,9,Uttar Pradesh,99900160,Uphc Naurangabad
2211,9,Uttar Pradesh,99900197,Uphc Nawabpura
2212,9,Uttar Pradesh,99900296,Uphc Nazirpura Bahraich
2213,9,Uttar Pradesh,91094614,"Veerangana Jhalkaribai Mahila Hospital Lucknow	"
2214,9,Uttar Pradesh,99901007,Uphc Neharu Markat
2215,9,Uttar Pradesh,99900093,Uphc Nekpur Badaun
2216,9,Uttar Pradesh,91094459,All India Institute of Medical Sciences Raebareli
2217,9,Uttar Pradesh,99900978,Uphc New Haiderganj
2218,9,Uttar Pradesh,99900979,Uphc Nilmatha
2219,9,Uttar Pradesh,99900212,Uphc Nirmalnagar
2220,9,Uttar Pradesh,99900012,Uphc Nizampur
2221,9,Uttar Pradesh,99900423,Uphc Orderli Bazar
2222,9,Uttar Pradesh,99900250,Uphc Pakari Bhadohi
2223,9,Uttar Pradesh,99901018,Uphc Pandaypur
2224,9,Uttar Pradesh,99900219,Uphc Para
2225,9,Uttar Pradesh,99900329,Uphc Parahupur
2226,9,Uttar Pradesh,99900980,Uphc Pata Nala
2227,9,Uttar Pradesh,99900162,Charthaval
2228,9,Uttar Pradesh,99900981,Uphc Patel Nagar
2229,9,Uttar Pradesh,99900251,Uphc Peetal Basti
2230,9,Uttar Pradesh,99900982,Uphc Pipraghat
2231,9,Uttar Pradesh,99900327,Uphc Purana Shahar
2232,9,Uttar Pradesh,99900106,Uphc Purani Phc Rath
2233,9,Uttar Pradesh,99900016,Uphc Purdilpur
2234,9,Uttar Pradesh,99900983,Uphc Quila Mohammadi
2235,9,Uttar Pradesh,99900102,Uphc Raipur
2236,9,Uttar Pradesh,99900985,Uphc Rajendra Nagar Ufwc
2237,9,Uttar Pradesh,99900421,Uphc Rajghat
2238,9,Uttar Pradesh,99900264,Uphc Rajrooppur
2239,9,Uttar Pradesh,99900986,Uphc Ram Nagar
2240,9,Uttar Pradesh,99900095,Uphc Ramnath Deoria
2241,9,Uttar Pradesh,99900170,Uphc Rampuri
2242,9,Uttar Pradesh,99900350,Uphc Rampur Ramgarh
2243,9,Uttar Pradesh,99900114,Uphc Rani Ka Nagla
2244,9,Uttar Pradesh,99900275,Uphc Rani Mandi
2245,9,Uttar Pradesh,99900124,Uphc Rasulabad
2246,9,Uttar Pradesh,99900321,Uphc Ravidas Nagar
2247,9,Uttar Pradesh,99900518,Uphc Jatavpura
2248,9,Uttar Pradesh,34023,Cantonment General Hospital Allahabad
2249,9,Uttar Pradesh,99901548,Bahriya
2250,9,Uttar Pradesh,34022,Cantt General Hospital Bareilly Cantt
2251,9,Uttar Pradesh,99901570,Chc Nathnagar
2252,9,Uttar Pradesh,99901550,Chc Phalawada
2253,9,Uttar Pradesh,99901571,Chc Pouli At Shivbhakhari      Under Construction
2254,9,Uttar Pradesh,99901572,Chc Semariyawa
2255,9,Uttar Pradesh,99900921,Uphc Rawat Pur
2256,9,Uttar Pradesh,99901551,Daurala
2257,9,Uttar Pradesh,99901583,Deegh
2258,9,Uttar Pradesh,99900607,Kachhawan
2259,9,Uttar Pradesh,99901398,Kaisarganj
2260,9,Uttar Pradesh,99901542,Kaundhiyara
2261,9,Uttar Pradesh,99901431,Chc Alamchand
2262,9,Uttar Pradesh,99901544,Manda
2263,9,Uttar Pradesh,99901581,Motigarpur
2264,9,Uttar Pradesh,99901557,Rohta
2265,9,Uttar Pradesh,99901546,Saidabad
2266,9,Uttar Pradesh,99901437,Shahpur
2267,9,Uttar Pradesh,99901547,Shankargarh
2268,9,Uttar Pradesh,99901584,Suriaywan
2269,9,Uttar Pradesh,99901338,Uhwc Gautam Vihar Civil Line
2270,9,Uttar Pradesh,91094286,Government Institute of Medical Sciences (GIMS)
2271,9,Uttar Pradesh,91094242,Cantonment General Hospital Agra
2272,9,Uttar Pradesh,99901362,Uhwc Siddartha Nagar Colony Taramandal
2273,9,Uttar Pradesh,99901363,Uhwc Subhash Chandra Bose Nagar
2274,9,Uttar Pradesh,99901538,Uphc Dewanandpur
2275,9,Uttar Pradesh,99901448,Uphc Kashmiri Mohalla
2276,9,Uttar Pradesh,99900098,Uphc Radha Nagar
2277,9,Uttar Pradesh,99901834,Udi
2278,9,Uttar Pradesh,91094285,Neeta Memorial Polyclinic 
2279,9,Uttar Pradesh,91094272,Command Hospital  CC  Lucknow
2280,9,Uttar Pradesh,34003,"Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow"
2281,9,Uttar Pradesh,91094241,"Cantonment Board Dispensary, Mathura Cantt."
2282,9,Uttar Pradesh,34038,SHAIKH UL HIND MAULANA MAHMOOD HASAN MEDICAL COLLEGE SAHARANPUR
2283,9,Uttar Pradesh,99901436,Chc Bhopa
2284,9,Uttar Pradesh,99900137,Uphc Talpura
2285,9,Uttar Pradesh,99900892,Uphc Fethphul Ganj
2286,9,Uttar Pradesh,99900999,Uphc Chawki Sarai
2287,9,Uttar Pradesh,99900909,Uphc Lalpur
2288,9,Uttar Pradesh,99900917,Uphc Nehru Nagar
2289,9,Uttar Pradesh,99900902,Uphc Jarouli
2290,9,Uttar Pradesh,99900173,Uphc Ajit Nagar Dhakoria
2291,9,Uttar Pradesh,99900351,Uphc Barauni Kila Market Ppc
2292,9,Uttar Pradesh,99900412,Uphc Biswan
2293,9,Uttar Pradesh,99900353,Uphc Chandipurwa
2294,9,Uttar Pradesh,99900415,Uphc Ismilpur
2295,9,Uttar Pradesh,99900386,Uphc Kosikalan
2296,9,Uttar Pradesh,99900175,Uphc Pandey Ka Purwa Kunda
2297,9,Uttar Pradesh,34044,S N Medical College Agra
2298,9,Uttar Pradesh,99900858,Naramau
2299,9,Uttar Pradesh,99900828,Uhwc Chamanganj
2300,9,Uttar Pradesh,99900846,Uhwc Kailash Nagar
2301,9,Uttar Pradesh,99900889,Uphc Chatai Mohal
2302,9,Uttar Pradesh,99900257,Uphc Kydganj
2303,9,Uttar Pradesh,99901387,Ratanpura
2304,9,Uttar Pradesh,99900861,Nirala Nagar
2305,9,Uttar Pradesh,99900109,Sapnawat
2306,9,Uttar Pradesh,99900135,Uphc Bilram Get
2307,9,Uttar Pradesh,99900037,Uphc Bisalpur
2308,9,Uttar Pradesh,99900906,Uphc Dtc Kidwai Nagar
2309,9,Uttar Pradesh,99900292,Uphc Jeevan Garh
2310,9,Uttar Pradesh,99900330,Uphc Uphc  Hathoda
2311,9,Uttar Pradesh,99900961,Uhwc Takrohi Ambedker Nagar Crossing
2312,9,Uttar Pradesh,99900390,Uhwc Thapar Nagar
2313,9,Uttar Pradesh,99900418,Uphc Arjunpur
2314,9,Uttar Pradesh,99900852,Uhwc Lakhanpur
2315,9,Uttar Pradesh,99900891,Uphc Dharipurwa
2316,9,Uttar Pradesh,34046,MLB Medical College and Hospital Jhansi
2317,9,Uttar Pradesh,99900342,Uphc Harola
2318,9,Uttar Pradesh,34042,LPS INSTITUTE OF CARDIOLOGY
2319,9,Uttar Pradesh,99900399,Uphc Kaseru Baksar
2320,9,Uttar Pradesh,99900103,Uphc Sadarpur
2321,9,Uttar Pradesh,99900364,Uphc Kasaibada
2322,9,Uttar Pradesh,99900337,Uphc Surajpur
2323,9,Uttar Pradesh,34039,L L R M Medical college Meerut
2324,9,Uttar Pradesh,34045,J.K Cancer Institute
2325,9,Uttar Pradesh,34004,Balrampur Hospital Lucknow .
2326,9,Uttar Pradesh,34002,Dr Shyama prasad Mukherjee Civil Hospital
2327,9,Uttar Pradesh,99901031,Uhwc Madhowadi
2328,9,Uttar Pradesh,99901030,Uhwc Maheshpura
2329,9,Uttar Pradesh,34019,MOTI LAL NEHRU DIVISIONAL HOSPITAL PRAYAGRAJ
2330,9,Uttar Pradesh,34027,District Hospital Agra
2331,9,Uttar Pradesh,99900922,Uphc Sajari
2332,9,Uttar Pradesh,99901041,Deoband
2333,9,Uttar Pradesh,99900456,Dubuliya
2334,9,Uttar Pradesh,99900841,Harsh Nagar
2335,9,Uttar Pradesh,99901208,Phc Karhara
2336,9,Uttar Pradesh,99900934,Uhwc Baraulia
2337,9,Uttar Pradesh,99900377,Uhwc Jigar Colony
2338,9,Uttar Pradesh,99901034,Uhwc Kunwarpur
2339,9,Uttar Pradesh,34009,Divisional District Male Hospital Mirzapur
2340,9,Uttar Pradesh,99900867,Uhwc Roshan Nagar
2341,9,Uttar Pradesh,99900890,Uphc Darshanpurwa
2342,9,Uttar Pradesh,99900893,Uphc Gangapur
2343,9,Uttar Pradesh,99900901,Uphc Jageshwar
2344,9,Uttar Pradesh,99900903,Uphc Juhi
2345,9,Uttar Pradesh,99900904,Uphc Jyora
2346,9,Uttar Pradesh,99900446,Uphc Krishna Nagar Modinagar
2347,9,Uttar Pradesh,34016,"District Hospital, Faizabad"
2348,9,Uttar Pradesh,99900336,Uphc Naya Bans
2349,9,Uttar Pradesh,99900918,Uphc Prem Nagar
2350,9,Uttar Pradesh,99900445,Uphc Saraswati Colony Sahibabad
2351,9,Uttar Pradesh,37220,Chc Hathi Bazar
2352,9,Uttar Pradesh,99901201,Eka
2353,9,Uttar Pradesh,99901210,Phc Bhanupura
2354,9,Uttar Pradesh,99900233,Uphc Robertsganj
2355,9,Uttar Pradesh,99901217,Phc Kotla
2356,9,Uttar Pradesh,99901199,Phc Madanpur
2357,9,Uttar Pradesh,99901205,Phc Singhamai
2358,9,Uttar Pradesh,99900884,Uphc Barra
2359,9,Uttar Pradesh,99901213,Uphc Dammamal Nagar
2360,9,Uttar Pradesh,99901211,Uphc Nagala Bari
2361,9,Uttar Pradesh,99900079,Uphc Pathankot
2362,9,Uttar Pradesh,99900077,Uphc Patti Chodhran
2363,9,Uttar Pradesh,99901206,Uphc Ram Nagar
2364,9,Uttar Pradesh,99901216,Uphc Rukunpura
2365,9,Uttar Pradesh,99900078,Uphc Thakur Dwara
2366,9,Uttar Pradesh,99900447,Uphc Vasundhra Prahladgarhi
2367,9,Uttar Pradesh,99901008,Uphc New Gopal Nagar
2368,9,Uttar Pradesh,99901020,Uphc Sewa Sadan
2369,9,Uttar Pradesh,99900244,Uphc Khalilabad
2370,9,Uttar Pradesh,34048,DR RAM MANOHAR LOHIA FEMALE HOSPITAL
2371,9,Uttar Pradesh,99901355,Uhwc Rajiv Nagar Jatepur Gorakhpur
2372,9,Uttar Pradesh,99900424,Uphc Koniya
2373,9,Uttar Pradesh,99901580,CHC Kurwar
2374,9,Uttar Pradesh,91094253,Cantonment Board Dispensary Faizabad  Up 
2375,9,Uttar Pradesh,91094251,Cantonment General Hospital Varanasi Cantt
2376,9,Uttar Pradesh,91094254,Cantt General Hospital Jhansi
2377,9,Uttar Pradesh,99901809,CHC Bhatni
2378,9,Uttar Pradesh,91094240,Cantonment Board Dispensary Fatehgarh
2379,9,Uttar Pradesh,91094262,Cantonment General Hospital Kanpur Cantt
2380,9,Uttar Pradesh,91094248,Shahjahanpur Cantonment Board Dispensary
2381,9,Uttar Pradesh,91094261,Cantonment General Hospital Meerut
2382,9,Uttar Pradesh,91094256,Cantonment General Hospital Babina Cantt
2383,9,Uttar Pradesh,99901209,Uphc Nagala Kila
2384,9,Uttar Pradesh,99900865,Rampuram
2385,9,Uttar Pradesh,99900032,Campierganj
2386,9,Uttar Pradesh,99265,District Combined Hospital Baghpat
2387,9,Uttar Pradesh,99900826,Budhpur Machhariya
2388,9,Uttar Pradesh,99170,100 Bedded Combined Hospital Atrauli Aligarh
2389,9,Uttar Pradesh,99171,Mohan Lal Gautam District Women Hospital Aligarh
2390,9,Uttar Pradesh,99282,Community Health Centre Khair
2391,9,Uttar Pradesh,99283,Community Health Centre IGLAS
2392,9,Uttar Pradesh,99280,Community Health Centre Gabhana
2393,9,Uttar Pradesh,99281,Community Health Centre Jawan
2394,9,Uttar Pradesh,99279,Community Health Centre Atrauli
2395,9,Uttar Pradesh,99900208,Bhatwa Ki Pokhri
2396,9,Uttar Pradesh,99900343,Uphc Tigri
2397,9,Uttar Pradesh,99901532,Uphc Zakir Colony Humayun Nagar
2398,9,Uttar Pradesh,99901535,Uphc Sardhana
2399,9,Uttar Pradesh,99901528,Uphc Sanjay Nagar
2400,9,Uttar Pradesh,99900860,Navin Galla Mandi
2401,9,Uttar Pradesh,99901593,Uphc Rajendr Nagar
2402,9,Uttar Pradesh,99901531,Uphc Nagla Battu
2403,9,Uttar Pradesh,99901533,Uphc Lallapura
2404,9,Uttar Pradesh,99901530,Uphc Cantt
2405,9,Uttar Pradesh,99901773,Tarun
2406,9,Uttar Pradesh,99901757,Maho
2407,9,Uttar Pradesh,99901769,Khandasa
2408,9,Uttar Pradesh,99901756,Hasayan
2409,9,Uttar Pradesh,99901841,Devipur
2410,9,Uttar Pradesh,99901397,Chirayatand
2411,9,Uttar Pradesh,99901811,Chc Sonadi
2412,9,Uttar Pradesh,99901555,CHC Panchali Khurd
2413,9,Uttar Pradesh,99901771,CHC Mawai
2414,9,Uttar Pradesh,99901770,CHC Masaudha
2415,9,Uttar Pradesh,99901395,Chc Chittaura
2416,9,Uttar Pradesh,99901775,Chc Basantpur
2417,9,Uttar Pradesh,99901409,Brijmanganj
2418,9,Uttar Pradesh,99901845,Bhitargaon
2419,9,Uttar Pradesh,99901585,Bhojipura
2420,9,Uttar Pradesh,99900408,Uphc Sarai Tareen
2421,9,Uttar Pradesh,99900331,Uphc Rakabganj
2422,9,Uttar Pradesh,99900334,Uphc Navadiya
2423,9,Uttar Pradesh,99900335,Uphc Iti Chauraha
2424,9,Uttar Pradesh,99901836,Kamalganj
2425,9,Uttar Pradesh,99900451,Uphc Urdu Mohalla
2426,9,Uttar Pradesh,99900332,Uphc Naulakkha
2427,9,Uttar Pradesh,99900136,Uphc Kutalpur
2428,9,Uttar Pradesh,99900442,Uphc Chaukaghat
2429,9,Uttar Pradesh,99900422,Uphc Bhelupur
2430,9,Uttar Pradesh,99900946,Uhwc Ismileganj
2431,9,Uttar Pradesh,99900987,Uphc Saadatganj Hp Begariya
2432,9,Uttar Pradesh,99900222,Uphc Saadatganj Ufwc
2433,9,Uttar Pradesh,99900397,Uphc Sabun Godam
2434,9,Uttar Pradesh,99900220,Uphc Sadar
2435,9,Uttar Pradesh,99900416,Uphc Sadar
2436,9,Uttar Pradesh,99901019,Uphc Sadar Bazar
2437,9,Uttar Pradesh,99900165,Uphc Shiv Nagar Karula
2438,9,Uttar Pradesh,99900270,Uphc Sadar Bazar
2439,9,Uttar Pradesh,99900611,Uphc Sahbajpur Sahaswan
2440,9,Uttar Pradesh,99900294,Uphc Salarganj
2441,9,Uttar Pradesh,99900313,Uphc Sant Nagar
2442,9,Uttar Pradesh,99901028,Svm Govt Hospital Bhelupur Varanasi
2443,9,Uttar Pradesh,99900923,Uphc Saraimita
2444,9,Uttar Pradesh,99900338,Uphc Sarufabad
2445,9,Uttar Pradesh,99900340,Uphc Sector 22
2446,9,Uttar Pradesh,99900089,Uphc Seohara
2447,9,Uttar Pradesh,99900221,Uphc Sewa Sadan Ufwc
2448,9,Uttar Pradesh,99900293,Uphc Shahjadpur Akbar Pur
2449,9,Uttar Pradesh,99900018,Uphc Shahpur
2450,9,Uttar Pradesh,99900396,Uphc Shakur Nagar
2451,9,Uttar Pradesh,99900392,Uphc Shalimar Garden Tarapuri
2452,9,Uttar Pradesh,99901013,Uphc Shankar Puri Coloni
2453,9,Uttar Pradesh,99900268,Uphc Shantipuram
2454,9,Uttar Pradesh,99900326,Uphc Shastri Nagar
2455,9,Uttar Pradesh,99900388,Uphc Shatabdi Nagar Rithani
2456,9,Uttar Pradesh,99900993,Uphc Vrindavan
2457,9,Uttar Pradesh,99900521,Uphc Sher Ali Gautiya
2458,9,Uttar Pradesh,99900090,Uphc Sherkot
2459,9,Uttar Pradesh,99900430,Uphc Shivpur
2460,9,Uttar Pradesh,99900024,Uphc Shivpur Sahbajganj
2461,9,Uttar Pradesh,99900228,Uphc Shripal Vihar Pansariyan
2462,9,Uttar Pradesh,99900420,Uphc Sikroul
2463,9,Uttar Pradesh,99900138,Uphc Sipri Bazar
2464,9,Uttar Pradesh,99900096,Uphc Somnath Nagar
2465,9,Uttar Pradesh,99900269,Uphc Srn
2466,9,Uttar Pradesh,99900302,Uphc Subhash Nagar
2467,9,Uttar Pradesh,99900171,Uphc Subhash Nagar
2468,9,Uttar Pradesh,99900988,Uphc Suggamau
2469,9,Uttar Pradesh,99900925,Uphc Sujatganj
2470,9,Uttar Pradesh,99900263,Uphc Sulem Sarai
2471,9,Uttar Pradesh,99900255,Uphc Sultanpur Bhawa
2472,9,Uttar Pradesh,99900312,Uphc Swale Nagar
2473,9,Uttar Pradesh,99900989,Uphc Tagore Marg
2474,9,Uttar Pradesh,99900402,Uphc Tahsel
2475,9,Uttar Pradesh,99900008,Uphc Taramandal
2476,9,Uttar Pradesh,99900209,Uphc Tarkapur
2477,9,Uttar Pradesh,99900261,Uphc Tb Sapru
2478,9,Uttar Pradesh,99900990,Uphc Telibagh
2479,9,Uttar Pradesh,99900260,Uphc Teliyarganj
2480,9,Uttar Pradesh,99900042,Uphc Tilhar
2481,9,Uttar Pradesh,99900991,Uphc Top Darwaza
2482,9,Uttar Pradesh,99901021,Uphc Town Hall
2483,9,Uttar Pradesh,99900020,Uphc Turkmanpur
2484,9,Uttar Pradesh,99900361,Uphc Udanpura
2485,9,Uttar Pradesh,99900992,Uphc Ujjariaon
2486,9,Uttar Pradesh,99900252,Uphc Umarakheda
2487,9,Uttar Pradesh,99900213,Uphc Unchi Bhud Gola
2488,9,Uttar Pradesh,99900091,Uphc Uparpara
2489,9,Uttar Pradesh,99900113,Uphc Urban Phc Jalesar Road Hathras
2490,9,Uttar Pradesh,99900142,Uphc Urban Phc Katnwar Road Padrauna
2491,9,Uttar Pradesh,99900115,Uphc Urban Phc Sadabad
2492,9,Uttar Pradesh,99900132,Uphc Urban Phc Sahabganj Uttari Padrauna Kushinagar
2493,9,Uttar Pradesh,99900116,Uphc Urban Phc Sikndra Rao
2494,9,Uttar Pradesh,99900926,Uphc Usmanpur
2495,9,Uttar Pradesh,99900927,Uphc Vijay Nagar
2496,9,Uttar Pradesh,99900099,Uphc Vinoba Nagar Jayrampur
2497,9,Uttar Pradesh,99900314,Uphc Vishvanathpuram
2498,9,Uttar Pradesh,99900512,Urban Chc Aish Bagh
2499,9,Uttar Pradesh,37285,Urban Chc Aliganj
2500,9,Uttar Pradesh,99900216,Urban Chc Chandar Nager
